gpu_id,timestamp,temperature_c,power_draw_w,fan_speed_rpm,memory_errors,compute_utilization,memory_bandwidth,job_type,job_duration_hrs,gpu_age_days,data_center_temp_c,error_code,failure_label,time_to_failure_days
GPU_0522,2025-07-28 19:14:35,63.97125353873921,284.13849398112296,2768,4,93.69875288745834,571.4377123386288,inference,5.321981016031855,1312,29.274347559863433,NONE,0,20.499465121881112
GPU_0517,2025-07-28 09:25:20,76.38503639593696,189.02209494121675,3114,2,56.88878008819322,210.86544949247917,training,5.996692588159687,232,29.568520434468553,NONE,0,8.7516776470505
GPU_0635,2025-07-19 23:06:56,53.45960120678953,207.47722718337783,3406,1,10.457992531803828,523.6850276856633,training,18.60373863864153,1495,24.213342120727773,NONE,0,30.0
GPU_0842,2025-07-21 02:27:16,43.119569955900005,264.05003998139955,4116,0,47.17737064090842,746.9757660131713,training,5.311742660814694,1232,26.427524748358547,NONE,0,8.191812622757872
GPU_0865,2025-07-19 16:19:53,54.61946428888386,302.18371828257466,2567,2,97.78466934225207,317.72493895071057,inference,9.201691637216253,1138,30.597529883256666,NONE,0,1.7336930527611238
GPU_0118,2025-07-14 11:30:09,75.22435931928159,236.02282768762532,2357,2,16.33179493111694,553.3658017125583,inference,5.088162748884104,1374,27.91674777519522,NONE,0,11.10377257511363
GPU_0806,2025-07-01 13:28:42,48.55008664508425,254.23069867838825,3112,4,46.217968759291,442.14228514239585,training,9.267413655167307,106,25.696327399424604,ECC_ERROR,0,0.4457892920019536
GPU_0909,2025-07-13 15:37:20,59.280523594151234,313.1366145514662,2649,4,69.70696673138225,473.02738870379744,inference,16.697758636886267,1065,23.52689784606119,NONE,0,4.547178060498299
GPU_0159,2025-07-23 07:25:33,73.39577374811832,188.89281033167725,2103,2,36.49753187777881,651.9277299024423,training,27.743188009667946,134,23.620769673460522,NONE,0,18.190858752642797
GPU_0815,2025-07-18 21:23:43,64.41571456745646,288.4941367813618,3963,3,76.90656461223514,507.7955036675002,inference,41.26693531403753,498,23.32619375415987,NONE,0,4.409858851679354
GPU_0228,2025-07-20 09:39:23,76.2870672085032,215.54670721338397,3937,3,21.216411746756116,505.7060950513021,training,0.7319980215545457,163,25.355863883733708,NONE,0,18.43080908823856
GPU_0877,2025-07-03 21:10:10,44.65104516550497,262.15478897154924,1824,2,9.355121697586933,457.295878900213,inference,5.737160782479416,91,27.94028439047029,NONE,0,18.733705850443116
GPU_0216,2025-07-11 10:38:20,61.78390912468984,276.9868252291064,2890,0,32.907578478688635,707.758255157365,training,5.145506804861649,1651,23.96359230010174,NONE,0,0.6196917912109032
GPU_0948,2025-07-10 17:25:40,78.37177166354999,191.2128517715301,3461,2,86.86073199307515,451.93464389803603,inference,26.905693130088192,16,27.15560870216332,NONE,0,21.999399090176773
GPU_0696,2025-07-15 01:07:44,53.73118353867835,212.6719974720446,4537,3,71.42221312910011,502.2677151651761,inference,0.42263683347042397,1421,27.64305526972076,NONE,0,6.809259897826737
GPU_0015,2025-07-22 23:49:11,75.34809843388086,283.29289286423636,2950,2,98.30374284337819,431.53062107915065,training,4.7072471201738955,1612,30.231585752953606,NONE,0,29.002660177308073
GPU_0157,2025-07-08 15:56:15,62.643096169398376,236.99447122929732,3690,4,32.98039758118948,356.35669533849756,training,22.125811429472133,1815,30.657529217705438,NONE,0,6.613514816529311
GPU_0648,2025-07-15 23:42:21,69.34129425055923,214.31692054531814,2704,0,50.243547018400456,636.4660064768773,training,20.737843553762566,994,28.002985869355527,NONE,0,5.270433338598469
GPU_0261,2025-07-15 17:09:18,77.64656907022541,259.7366126400806,3363,1,42.33760754140407,647.9253405761148,training,25.850323001513228,154,28.810786404085672,ECC_ERROR,0,6.5328873909797665
GPU_0157,2025-07-06 22:20:27,69.29836151048089,196.0291149044508,3721,0,48.72973105093025,524.1344759226293,training,3.4879023917810033,1608,26.12245893480579,NONE,0,12.851225780512115
GPU_0047,2025-07-30 07:28:28,59.08750440630634,190.86796480141743,3279,0,14.167159388651672,575.6223017204052,inference,2.037516418905065,1473,28.11940076403951,NONE,0,0.2375846277443042
GPU_0324,2025-07-10 19:27:27,70.62062752125229,130.58121636812547,3021,0,19.71569492831612,658.0714466507571,inference,9.491053407193066,1164,25.667575763325093,NONE,0,9.633264407430621
GPU_0844,2025-07-27 02:37:40,58.382001547189944,267.9894981142194,3774,3,50.05874167775338,444.426756921221,training,7.501656038316087,19,24.638416897400788,NONE,0,24.903082972010047
GPU_0685,2025-07-11 22:30:37,67.73366852785388,251.5996038007273,4093,1,96.81856443749356,462.3733488243754,inference,11.254681303234772,510,26.26586515458052,NONE,0,9.633478026408172
GPU_0130,2025-07-06 22:19:38,52.48157040575227,277.02950494108643,3120,1,94.46658424741132,365.04116226230576,training,2.0433846459748786,1094,32.14776054415719,NONE,0,3.982259337453273
GPU_0411,2025-07-22 04:24:37,65.29094673412295,311.0929625241031,3826,1,9.399449656699366,604.8585491932474,training,34.64941836224123,1417,29.145072237548494,NONE,0,0.3026288678267445
GPU_0095,2025-07-12 05:58:00,76.89293078288765,237.93442727432046,2551,1,58.26977392863809,457.5426117408842,inference,2.7964810545353798,1735,27.55770327917817,NONE,0,0.11585472527175963
GPU_0627,2025-07-02 12:19:09,62.012302774349415,246.52280977875043,2681,1,62.02756327119372,508.12576067699257,training,5.816873563134029,1763,20.03367706277696,NONE,0,5.358372588507426
GPU_0755,2025-07-28 09:21:00,75.93690438849312,267.1605852283766,4254,3,63.593242679787565,569.7772137987155,inference,13.420410269138616,800,23.695631654155143,NONE,0,0.005186061298426721
GPU_0932,2025-07-14 11:55:05,95.0,221.49612773740955,1000,3,64.20518070090945,576.7441904054087,inference,30.579420907374534,1598,23.518571343279273,NONE,0,1.795255410222758
GPU_0292,2025-07-17 08:40:23,64.71052685188788,177.11454885844302,2809,2,6.146439737338849,330.1833042369698,inference,7.196262821201074,589,24.245251886587468,DRIVER_CRASH,0,30.0
GPU_0794,2025-07-23 23:05:40,71.14192156241985,192.41976894867148,3173,6,50.728323289177524,592.2277735718226,training,2.10616341783548,1231,26.855603887114448,DRIVER_CRASH,0,0.70921600033204
GPU_0811,2025-07-14 22:01:00,69.76862584882058,248.00915964626498,2069,3,0.22573729103266826,802.664053021014,inference,9.728622331437613,1583,25.34077581418202,NONE,0,13.511791071130922
GPU_0283,2025-07-18 10:06:09,67.25103659174079,299.98956425301185,3861,1,91.80543782287639,500.7469637163007,inference,1.328219132823707,492,31.183481792204276,ECC_ERROR,0,22.215561807271182
GPU_0069,2025-07-16 05:56:10,72.87896024158896,328.36618463492385,2961,4,1.6903221661994983,698.366295092006,inference,5.94513666579683,791,26.344204067420534,ECC_ERROR,0,0.3825382878224419
GPU_0660,2025-07-25 12:35:31,62.51904968127337,235.76486047348547,3570,5,77.73365798785342,253.29103676399356,training,1.755042767702122,670,26.70039734644713,NONE,0,30.0
GPU_0011,2025-07-19 15:30:35,58.374558997254574,258.3923047505301,4207,2,24.015368728978416,514.8806060501214,inference,2.744116475986356,1158,29.407999651020038,NONE,0,7.7621236383770675
GPU_0254,2025-07-04 03:42:01,49.73677228569492,343.5403489459307,3984,1,58.63909136973985,198.44238884216156,training,21.17687316319425,1294,26.817327844232693,NONE,0,2.346847080411893
GPU_0842,2025-07-24 21:30:56,61.572415069131715,275.8410457875552,2722,2,45.14990429450061,647.1453766951502,training,11.041588295102972,938,30.47239971391471,NONE,0,3.7859498902285975
GPU_0872,2025-07-14 03:02:42,74.01434165135367,256.86088620110917,2090,2,54.382372178996754,347.21509286331764,training,12.983602728419665,1792,25.667797657815623,NONE,0,30.0
GPU_0550,2025-07-11 00:27:27,55.60202888806869,260.5079528388961,2676,1,60.120016793838126,440.6996525860425,inference,1.901857576172802,944,29.33020948898699,NONE,0,3.8222944560080414
GPU_0134,2025-07-21 12:04:42,67.46677896532758,279.09806414394944,3125,1,98.32354324348461,356.23811532952607,training,28.683379918799186,1091,26.359996074225826,NONE,0,13.023300024819719
GPU_0712,2025-07-30 14:51:44,63.76890136469069,188.98504224402225,1577,2,78.15169285057894,655.2094264814818,training,0.6708749359696665,8,23.811885760253706,NONE,0,3.1275075109826727
GPU_0023,2025-07-11 14:14:14,58.792818769574026,288.02714315159665,4270,3,80.15724378802048,664.2873005800456,training,29.267609592216594,1711,24.231431049539875,NONE,0,7.382390456043621
GPU_0815,2025-07-16 03:10:31,46.46959670246733,271.95580448071286,3097,2,89.68055890571388,368.0497816117478,inference,2.894201908695102,237,27.223394154601984,NONE,0,4.208394267265162
GPU_0346,2025-07-04 23:09:17,78.62854699120787,304.41185401943625,2812,5,91.08655377929676,506.99123209704743,training,0.6570170344256892,1245,31.200674452733747,NONE,0,11.701801757851364
GPU_0302,2025-07-13 20:46:10,70.17190530383378,274.70607533353746,1454,2,85.32098317658064,346.7481341307025,inference,6.311362398194102,1738,25.51988657300489,NONE,0,3.003177023910422
GPU_0363,2025-07-21 18:47:14,91.6528782770926,301.062427351499,3010,2,74.95338787970908,494.06508847118835,training,6.881824809208679,569,23.81688854316261,NONE,0,2.8551119959355904
GPU_0396,2025-07-30 16:25:20,75.79413013957542,203.8562167577926,3076,3,0.07301340568417469,299.49380586229915,training,15.861634106506203,897,24.239329235381238,NONE,0,4.315386746528425
GPU_0218,2025-07-28 03:37:55,78.40543978648547,220.1784907529341,2328,3,60.16093790145297,383.9295084828341,inference,10.301940858734952,213,23.101885612811166,NONE,0,7.3241848054678265
GPU_0141,2025-07-23 04:28:06,47.50646268976602,257.635348750755,3238,4,6.614710806159896,488.7760863365676,training,4.711749763937906,981,25.998811050232412,NONE,0,5.844080725480675
GPU_0616,2025-07-24 14:19:05,47.331646354384404,212.43949232883952,2896,1,1.2334883342041136,634.3903392264688,training,9.467671514269515,586,25.452087345488714,NONE,0,7.705013743190286
GPU_0958,2025-07-16 06:22:05,65.42312061052587,292.77431625092794,1715,3,2.0228898750451973,453.3030747973347,training,9.254835467298815,313,23.98887678235458,NONE,0,3.5572667863563474
GPU_0210,2025-07-11 21:53:43,53.518845765186875,179.22312555647127,3546,2,93.42717426320341,722.4931471279549,inference,27.30610151792204,578,26.49730059808685,NONE,1,2.5654669045948553
GPU_0985,2025-07-21 12:38:00,58.18713153155974,242.0202586495336,4976,2,28.680219147651542,409.1601253745205,training,0.3612807672121222,839,24.86668128279933,NONE,0,7.052966029422914
GPU_0993,2025-07-22 08:19:07,90.26264180124969,221.67529168479012,4432,1,56.93493929916006,232.80362529000166,training,10.591483461144929,347,27.05597398814248,NONE,0,3.4338983151124065
GPU_0623,2025-07-18 09:21:36,76.89876171681861,212.87894708869925,3393,3,19.044246623784623,294.4895850694354,training,14.111537504597859,1707,28.555269832931028,NONE,0,30.0
GPU_0616,2025-07-06 09:26:15,55.643444576682036,181.45063386989457,3221,1,75.70728014760178,402.82091574942564,inference,8.738774681955649,348,25.510653568352293,NONE,0,5.514289172365345
GPU_0828,2025-07-27 11:29:30,41.33879486430125,252.0900235955611,1794,3,80.77859329157158,886.6165529744866,training,20.477633219691853,54,29.670980253746716,NONE,0,7.950371235863698
GPU_0683,2025-07-22 11:14:51,54.8006266189595,245.84462372667298,3201,1,35.38612798204427,445.5390572521774,inference,32.55782325403785,338,28.61681877670424,NONE,0,7.085726415350646
GPU_0460,2025-07-05 22:04:16,59.42805557061278,345.21925401650753,2765,1,1.1269501338114885,394.08968740223844,training,2.84506520755553,1300,26.796811399729098,NONE,0,16.51926771166115
GPU_0356,2025-07-05 00:09:43,61.78736330739924,374.39602036174466,1000,2,63.58687189379656,561.135341226249,training,20.407750482670867,358,26.535478668235985,NONE,0,0.879127222907765
GPU_0324,2025-07-07 19:25:59,52.20953748923379,196.60163606915367,2698,6,87.46005612231428,710.5835357463899,inference,7.1983801629605875,366,29.367080661836265,NONE,0,5.220176120785792
GPU_0133,2025-07-19 09:42:36,76.29850592330794,154.8492797982452,2540,3,12.7563270240738,569.7286091435416,training,11.989443676751455,1125,23.465025275147585,NONE,0,4.339826725580085
GPU_0888,2025-07-16 10:44:14,57.88539206141746,189.96710860449176,1763,2,70.17222069616707,467.79861735581295,inference,2.951178914218056,1763,28.43421412380879,NONE,0,5.341362877094936
GPU_0805,2025-07-26 12:12:03,71.4857767260271,246.9070179970786,2918,0,26.661301300781293,798.392287444945,inference,17.527606313132956,936,31.385621506073065,NONE,0,0.22433197623922452
GPU_0840,2025-07-10 21:23:55,65.53887421891022,306.25854249394496,1817,3,43.56057444291692,629.223943967372,training,6.373439356520799,881,23.30074715484195,NONE,0,7.122332828936013
GPU_0127,2025-07-19 17:02:15,74.38477055086042,225.92688540282558,3323,2,33.37427547518025,530.6793533600948,training,12.187338674409334,1190,20.932926653264985,NONE,0,13.280984301093097
GPU_0106,2025-07-06 04:22:46,62.62079671556955,278.91389019187454,3446,2,90.65321142947084,699.794670881815,training,20.22931460127456,1112,20.49799194126743,ECC_ERROR,0,22.53751630179046
GPU_0604,2025-07-28 06:40:42,55.7501356134203,210.04796096272955,1350,3,29.9932543774864,499.9647706657261,training,9.904270235259956,270,23.63591663361389,NONE,0,8.7779511844604
GPU_0799,2025-07-17 10:11:43,59.01412795898034,225.64387779187075,2670,0,95.96277949161595,482.15413509381705,training,9.23312012592642,1602,28.267435288706068,ECC_ERROR,0,21.838733196278834
GPU_0378,2025-07-06 17:59:57,59.15514885642195,258.3398310537161,2625,4,11.521689277950575,393.8242755891555,inference,0.6800365472768024,155,26.047170747237534,NONE,0,11.981359665161772
GPU_0905,2025-07-24 16:03:49,85.64550551576234,249.44326788214047,2811,1,92.30953970509854,370.07118479908115,training,11.55840160632476,714,26.679790806972214,NONE,0,17.05997194311482
GPU_0051,2025-07-02 09:18:25,65.76505271839288,248.19708133412175,1036,2,66.08657125423932,497.3234148550872,inference,4.429981598184114,765,24.916495411266332,NONE,0,3.2460779762694396
GPU_0029,2025-07-25 23:40:31,65.04632814703878,195.91005019607607,3308,4,26.623448733044754,348.1714201180772,inference,19.48100917771847,843,22.271451822241172,NONE,0,10.852988123556365
GPU_0462,2025-07-14 10:58:32,73.82026540708549,311.29469042387564,4215,1,2.591147820526729,698.7195933462358,inference,5.9455285778930955,671,25.81057916921208,NONE,0,3.415852642054715
GPU_0296,2025-07-19 18:28:35,64.99930145245871,310.9165707030121,4213,0,15.049476920251593,535.6809263865583,training,18.79211656067337,437,26.15141273435091,NONE,0,7.751094947515371
GPU_0297,2025-07-27 07:01:19,76.21676319314369,311.75421335141897,3727,0,93.04190132950134,457.2655790888208,training,19.992459002515897,907,31.26065108304057,NONE,0,0.7195233429530468
GPU_0726,2025-07-13 20:23:37,61.279222392988856,216.1387824485137,1389,4,49.884223648410355,515.562724423188,inference,11.655020754742134,389,29.130031311411066,NONE,0,13.648764593344413
GPU_0779,2025-07-30 13:09:47,60.26360249587311,255.96951078689247,2496,3,57.71653085835593,686.1031840724851,training,0.8156039422878715,920,23.359369852582603,NONE,0,3.3582096033858475
GPU_0407,2025-07-12 09:31:59,55.19726503985172,223.75625917705673,3402,3,82.91238215902371,505.9012664321566,training,2.8910380726805096,1406,25.5806610291878,NONE,0,1.6216374848470227
GPU_0769,2025-07-07 12:24:26,83.50047330050701,201.2641646702097,3368,2,62.40822248744102,492.3966540450856,inference,3.095858893413544,729,24.329706459958405,NONE,1,11.715093122141289
GPU_0814,2025-07-13 22:36:23,64.30175176234395,264.24815401229955,3929,1,20.074996913422392,871.1902599215854,training,14.04076100736182,1775,23.478348698222337,NONE,0,3.377195014191228
GPU_0613,2025-07-01 11:44:12,53.25957540378505,143.8830788439898,2790,6,57.302488456124536,382.12926708207084,inference,22.74023605932755,1110,29.45065210733666,NONE,0,2.0990576487956187
GPU_0405,2025-07-03 13:12:51,66.96827221979218,292.34200762953805,2023,2,65.54363376639128,467.4156597986734,training,9.752556900591633,223,23.855708839466182,NONE,0,30.0
GPU_0346,2025-07-15 00:15:25,58.49946122936559,191.8651098482186,3424,5,23.749690905374976,281.3362826929334,training,2.7477335540748298,55,31.39388629289067,NONE,0,13.63759216403065
GPU_0622,2025-07-03 17:34:39,61.10398768546069,234.34927523021602,2618,1,93.16404709292084,665.5609303321867,training,4.114749911891378,229,25.259072614212023,NONE,0,7.19225423123963
GPU_0420,2025-07-01 04:17:02,68.10753431727719,136.54381988960918,4115,1,17.690367194350575,504.69056454500355,inference,7.479736109347053,1601,24.8539909651292,NONE,0,10.503066283591043
GPU_0182,2025-07-14 13:22:05,80.209852402541,340.38788050599993,3537,1,71.20178952244888,713.4004552820211,inference,0.9473703888745773,1773,24.460189614715524,NONE,0,30.0
GPU_0983,2025-07-16 08:15:05,66.01585358173041,282.9112190671502,2704,3,90.63466323599701,611.8350357444173,inference,17.00585399455298,941,24.37616020244659,NONE,0,4.380010568129664
GPU_0825,2025-07-22 00:09:33,57.88963229544849,254.29358837454146,3134,3,33.01229400532246,289.42479187722165,inference,9.846759259134885,1653,21.493044854746884,NONE,0,2.019607818018873
GPU_0001,2025-07-06 22:48:43,59.95085157705772,215.5934528403439,3892,2,85.1365337720037,400.9621137624082,training,2.5421188569240503,58,27.063008368903382,NONE,0,22.179291252877633
GPU_0831,2025-07-04 02:19:00,71.56447186910468,196.71366323460927,3424,3,59.05462124758972,267.3701177917187,inference,24.40601043830293,1029,30.985973107709896,NONE,0,16.860663730351543
GPU_0950,2025-07-25 06:42:04,45.41659084213059,239.98453470710456,3110,4,30.443105337710485,365.02148974197456,inference,7.5048022665437975,286,31.81845771367122,NONE,1,6.925249178989588
GPU_0567,2025-07-23 02:48:03,54.573177237039076,265.11054821226196,3201,2,73.1574666158424,123.88163561994827,training,0.5404179418254905,664,24.056993051895915,NONE,0,2.8684521043753537
GPU_0371,2025-07-29 09:59:56,67.1264607619734,238.50784091157803,2756,0,41.30059629704446,495.53948612498993,training,12.421996840921379,38,24.79560602588742,NONE,0,11.386845571184663
GPU_0936,2025-07-05 05:13:54,47.93330422625252,276.54598805214823,3329,1,20.19252349752758,562.3118244011627,training,6.428545328915215,996,30.63478488232626,NONE,0,26.798018195740617
GPU_0911,2025-07-13 00:18:01,61.87482120865136,342.78647403446655,3018,2,91.6999787484142,454.1410073625449,inference,6.609856861304593,346,26.784180953626727,NONE,0,0.7437878731780085
GPU_0661,2025-07-29 21:12:17,60.21734964342484,196.34233598510005,2170,3,50.43907614788341,586.2840337768455,training,11.739047939825342,1593,24.881522326561186,NONE,1,30.0
GPU_0431,2025-07-01 23:26:39,73.77448522075667,261.82430294800076,3342,6,79.32076379332356,391.2642209475052,inference,2.171014823824392,453,27.44174307070579,DRIVER_CRASH,0,3.5314709376904228
GPU_0969,2025-07-02 13:28:15,62.497176668808,337.0607903599057,3440,3,94.63609141477077,527.3901513908992,training,30.040078349274822,1655,30.204907195292293,NONE,0,5.9819044682174045
GPU_0309,2025-07-05 14:43:31,76.86691382603047,234.46230259405158,3805,3,73.4080637517989,309.3071048769048,training,17.098461697625634,1760,29.622308313574155,NONE,0,12.970427217739424
GPU_0137,2025-07-16 15:15:40,65.78873023238062,243.04793427156028,1732,1,46.977354348503276,523.3893797581395,training,23.2914507436455,405,29.869067390866608,NONE,0,0.868461242676313
GPU_0202,2025-07-29 23:46:09,82.76451130809266,273.0630026728296,3214,3,85.72743648809715,565.9072864618678,inference,23.89586236684728,357,26.96796320870513,NONE,0,8.574905591459284
GPU_0436,2025-07-29 22:11:21,51.12511035608229,283.80486448813673,2689,1,58.862943141080734,517.5852353562799,training,5.222468582746095,806,28.89900679215507,NONE,0,22.416361393278706
GPU_0313,2025-07-28 08:29:01,81.17126841267978,302.4884974889377,3457,1,10.05176324324103,452.0159671152533,training,3.9617473984600204,1242,24.748852131925744,NONE,0,2.5315515811874634
GPU_0117,2025-07-28 20:12:10,60.888728437706106,255.46389176057872,2014,6,61.172147476996095,662.6771750695168,training,8.089210125404115,767,31.424997710592606,NONE,0,3.2764276583794185
GPU_0666,2025-07-24 12:27:48,79.7394970122641,210.25719560529689,4036,2,0.5387574482545787,497.9600506396224,training,1.2525487406059719,534,22.304854047426772,NONE,0,30.0
GPU_0937,2025-07-15 13:58:10,76.85234699885164,278.03813004391657,2141,1,97.57464880306344,554.0007776454395,training,7.168874765941801,425,28.57780356555038,NONE,0,3.585609727181211
GPU_0803,2025-07-15 03:29:56,36.480921592173246,201.6542920014129,2595,0,52.0806674495929,619.5071172209873,inference,8.849324177676522,466,21.644237853400597,NONE,0,0.12926918082067815
GPU_0575,2025-07-22 16:14:24,69.7916821031984,266.5978928064259,5169,2,9.221823977872479,637.4124898264508,training,1.228071839692403,714,25.00130716623321,NONE,0,1.933784008675906
GPU_0244,2025-07-02 07:12:01,74.97619762807898,253.86255968779358,3074,1,29.9542112095893,424.3901534963392,training,13.493099821756811,722,25.164583454119317,NONE,0,14.743498337424121
GPU_0537,2025-07-15 12:02:42,78.28592736671116,252.63697791507497,3872,1,65.87758614225332,671.7421913922118,training,24.45484156291368,1521,25.586644841365917,NONE,0,16.78736772486192
GPU_0602,2025-07-29 06:52:06,53.233628142205774,245.88512846341956,3198,3,28.87918960778736,496.1177484105539,training,3.505316932833704,1574,20.0,NONE,0,19.887664049147165
GPU_0075,2025-07-21 09:08:07,70.9034289701423,300.0952579415815,4014,1,42.09583042873023,672.758341496248,training,0.08181691717725731,407,26.91173705218374,NONE,0,2.961122801686751
GPU_0806,2025-07-25 11:21:35,66.95073678665729,280.9020556261182,3643,1,29.88530377441855,567.9172740568936,training,21.73764160814801,1171,25.427773756919184,NONE,0,4.827156343131161
GPU_0386,2025-07-19 20:45:03,69.31408966966325,284.728403029449,2361,1,62.8983333663341,480.0926394928822,inference,4.619446766043208,1703,25.923961338088247,NONE,0,1.426960491045023
GPU_0903,2025-07-17 19:56:11,74.98936486593018,226.81758513847677,1578,3,28.409342057459053,449.16620865284256,inference,0.060269039413117745,391,21.94195029091254,NONE,0,2.733275299088321
GPU_0210,2025-07-25 11:48:22,76.56709852726435,167.89606196372907,1978,1,81.30485279249461,318.5273196686477,inference,1.204311976331821,1588,22.71701955430347,ECC_ERROR,0,3.0636876364996186
GPU_0475,2025-07-01 07:31:28,58.44257045235529,230.14381949933198,2595,2,72.46058513949794,501.83859182909504,inference,11.195355060476844,778,23.70054527727831,NONE,0,5.169437797429656
GPU_0418,2025-07-14 08:45:13,67.65419331846657,271.7877500090799,3451,3,32.526419670379234,267.83619812298684,training,7.526057034746612,1595,26.25112344477109,NONE,0,27.83660322519557
GPU_0347,2025-07-17 05:23:47,65.41135317212128,251.619882149377,3801,4,62.44497129039228,426.29891649956096,inference,1.9133572894073658,263,29.157854654344035,NONE,0,21.8176851066565
GPU_0529,2025-07-01 11:47:30,62.60647377730345,228.36127825569977,2962,3,48.52247655549935,471.8077433061997,training,7.65676444553738,244,28.788112982919227,NONE,0,1.4590477431874447
GPU_0640,2025-07-29 18:49:21,63.56224788830959,261.0715458948034,3132,1,5.405386009455338,310.13662711217125,training,4.72832803342004,1123,25.40337034400339,NONE,0,8.361895359266171
GPU_0939,2025-07-11 07:54:16,66.95987242056637,236.64040596361383,1147,3,41.495771403955516,269.05145684209555,inference,2.4834088497669864,886,29.479264223296482,NONE,0,16.918184591649553
GPU_0955,2025-07-07 11:35:14,58.980183975327336,252.439963396543,2772,1,13.147549735990683,488.21771218456803,inference,19.04694835533108,120,28.664308366148195,NONE,0,1.7436461936655219
GPU_0876,2025-07-24 15:54:52,73.83036778530881,150.5597253153321,2924,0,11.89036758007217,281.12749648730767,inference,17.37312921204865,460,29.089126164222176,NONE,1,10.406019388011256
GPU_0763,2025-07-03 21:21:27,77.6930828829185,288.3571912318617,3359,2,15.977762944400354,187.44408004059187,inference,11.409933973700674,640,26.534570351460722,NONE,0,13.822936667505461
GPU_0179,2025-07-22 10:08:50,56.79423444414104,280.64118485069355,2739,2,42.85337170622914,573.0837809227489,training,2.11110274849727,1133,27.34075845816668,NONE,0,17.672624580336436
GPU_0182,2025-07-21 12:37:06,78.18329887939122,355.61245917583767,2599,0,91.71757977642642,535.3007100972914,inference,5.114319036157893,1447,27.051658566400725,NONE,0,10.149483324025645
GPU_0664,2025-07-08 10:27:31,56.81306575773859,214.40329403376367,4510,1,77.15828711508223,528.8738476387871,inference,13.004556939754014,1247,23.612751913162317,NONE,0,11.804828612920373
GPU_0025,2025-07-09 05:31:23,73.97786911689785,224.84034446543887,1897,1,85.325833329568,497.2601633180526,training,15.810502002896246,1370,28.289781287973664,NONE,0,30.0
GPU_0967,2025-07-09 09:08:14,78.16478810590569,258.7131892460632,4093,2,73.5816815848548,564.3509030501299,inference,25.659290125798385,584,30.306521916575733,NONE,0,8.146421250328094
GPU_0180,2025-07-25 07:00:01,64.0548930392016,248.29456672159532,3498,1,96.9635850654105,403.4405893964344,training,1.7729148958676741,198,28.30516235997774,NONE,0,16.123940441460725
GPU_0710,2025-07-23 08:21:55,56.89502258016221,328.99332262066906,2899,3,74.07337100437249,374.3669186207718,training,3.8507026146482466,1524,27.17777070555182,NONE,0,9.682624232696694
GPU_0501,2025-07-27 11:39:41,59.11317002288371,229.58343796829567,4761,0,79.08915129462031,826.167596511406,inference,1.9781258754449667,1773,26.047808042964412,NONE,0,4.30311625782348
GPU_0856,2025-07-06 05:36:08,68.61856865648856,242.31382104237647,2948,0,81.32044166017276,570.5545399064727,inference,40.8207706786942,837,25.698926987951282,NONE,0,9.211871726535767
GPU_0161,2025-07-19 08:19:15,84.64654412409965,221.88919590910956,2314,5,68.85083864915174,388.878854099262,training,16.341621474626834,1004,24.883738322836177,NONE,0,30.0
GPU_0177,2025-07-30 11:20:19,48.072671589632904,326.18115209602496,3171,3,20.405932069292533,621.3755167910642,inference,5.506677371120259,1744,28.302900532879395,NONE,0,4.041018598557915
GPU_0285,2025-07-06 18:49:30,66.00241964811977,274.3598186638451,3700,2,97.10269199589474,525.0834477683474,training,11.614930314636865,808,30.159659929568196,NONE,0,4.03512481923574
GPU_0063,2025-07-01 11:16:42,64.11927850902988,328.54429360892135,3442,5,48.08235949251658,446.0671614999957,inference,15.576720417706424,1324,25.174323866728507,NONE,0,12.86341512776428
GPU_0662,2025-07-27 22:44:23,60.4347823823189,395.75317174312914,2567,5,82.93537716850634,465.50401121818834,inference,11.255752645233336,396,27.925110313956072,NONE,0,4.074770986093613
GPU_0666,2025-07-27 02:33:39,64.19218058271385,211.85927046548196,3532,1,79.88678799219076,326.63928342373384,training,1.6214780154491621,177,25.22590409972422,ECC_ERROR,0,6.078119794669263
GPU_0156,2025-07-13 23:17:19,59.578031781509225,303.9096948048679,1625,1,42.75386646334608,442.64883959669805,inference,0.05111721836644542,1049,25.988287957243365,NONE,0,8.093694852043313
GPU_0882,2025-07-14 05:24:47,77.43155411862408,237.16311551362222,4088,3,83.96041786849669,526.2335330497784,inference,17.87957805481236,1096,23.377610684805322,ECC_ERROR,0,12.262365201510816
GPU_0469,2025-07-04 15:26:14,78.42493806666725,215.61791528902424,3640,1,24.832781386515414,633.8226891910258,inference,11.357314493082855,925,27.624346653257025,ECC_ERROR,0,14.507454181776398
GPU_0049,2025-07-30 12:28:46,65.88135271147023,176.6858592837914,1264,2,35.44984762358189,373.7328662021906,training,19.467543677107415,95,27.112527904121325,NONE,0,2.4791189934220816
GPU_0967,2025-07-20 20:07:25,63.5885498651371,356.418322097354,2414,2,22.90220965001144,588.2421987010969,inference,1.6152351711931867,1005,25.613769478451108,NONE,0,13.155601581996725
GPU_0849,2025-07-27 11:56:16,60.06963327372935,300.10174574536313,3997,0,5.729781752069396,541.8215772384297,training,4.413973998704886,1235,23.740216238099364,NONE,0,23.90670195748794
GPU_0084,2025-07-05 17:14:51,65.90281337752677,238.72856931474746,2815,2,23.481617642464748,721.0452926225049,inference,2.381381501101042,1806,30.79457457266338,NONE,0,30.0
